num_reads,num_writes,total_ops,ratio_rw,avg_io_size,avg_elapsed,std_elapsed,rango_tiempo
-0.2816509002555283,1.9922558155331611,0.22291433497008767,-0.23974643378656413,-0.027006087576138673,-0.31056929064863514,0.39706698590247314,0.9122443709248741
-0.3249831969568693,-0.5653352700322395,-0.4024794862642114,-0.24996702898817907,-0.1702349434786978,-0.4339383752364338,-0.37541038213741906,0.6743853363067154
-0.325045456003854,1.442421287841219,0.059915528351473436,-0.2552090472018318,0.11575173498733285,-0.42554847014527225,-0.3833573132204719,0.9120105681521068
-0.325045456003854,-0.5259319719192256,-0.3934558723298049,-0.2552090472018318,-0.1806576335845104,-0.4587448078250729,-0.4593003248801873,0.9042613934885778
-0.325045456003854,-0.5750728666923521,-0.4047745094614015,-0.2552090472018318,-0.1806576335845104,-0.4475876096882904,-0.45365874195870415,-0.07752253375974369
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.41175836925216686,-0.4626994179650375,-1.3655589506175347
-0.02340037336305366,-0.09679835166542405,-0.04190004621477775,0.32064534853131915,0.16018858561611218,0.949695090543504,1.2811409758613612,0.8500147835209508
-0.325045456003854,-0.5458600767120142,-0.3980459187241851,-0.2552090472018318,-0.1968555829467154,-0.42970069124950894,-0.3701956360886662,0.8743390505888751
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.1806576335845104,-0.45476959707300885,-0.46078301133498084,-0.28904563422470814
-0.325045456003854,-0.5757522339011972,-0.40493098831575536,-0.2552090472018318,-0.1806576335845104,-0.4594499933461962,-0.46263759839632596,-0.32681930805559833
-0.3249831969568693,-0.5762051453737606,-0.4049831479338733,-0.0035921729465004187,-0.07851527054754698,2.029794555602235,-0.4626994179650375,-1.3655589506175347
3.459619751148181,1.6838231027175001,3.286248707037676,1.2774100078189439,-0.10451885804568106,3.662736533802316,3.917994889157016,0.9124551050566642
-0.325045456003854,-0.5759786896374789,-0.4049831479338733,-0.2552090472018318,-0.1806576335845104,-0.4521066129865402,-0.4626994179650375,-1.3655589506175347
-0.325045456003854,-0.5728083093295352,-0.4042529132802219,-0.2552090472018318,-0.08192001598211243,-0.44162682914726564,-0.4515217450470397,-1.2711299901979105
-0.325045456003854,-0.4686386706399581,-0.3802594889459619,-0.2552090472018318,-0.1508750708884695,-0.45606600738011205,-0.4581267473421943,0.8820712269087987
